transaction_date,account_id,amount,currency,description,category
2024-07-17,ACCT-BR-019,-1344774.38,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-17,ACCT-CN-041,-376863.78,CNY,OTHER - 2024-07,OTHER
2024-07-17,ACCT-CN-041,-108965.24,CNY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-18,ACCT-BR-021,842247.19,BRL,INVESTMENT - 2024-07,INVESTMENT
2024-07-18,ACCT-CN-041,462287.93,CNY,INVESTMENT - 2024-07,INVESTMENT
2024-07-18,ACCT-IN-026,11023130.55,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-18,ACCT-IN-026,14209904.43,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-18,ACCT-JP-004,-95468583.9,JPY,SALARY - 2024-07,SALARY
2024-07-18,ACCT-BR-022,1209801.83,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-18,ACCT-JP-002,-49778696.93,JPY,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-18,ACCT-DE-017,-202525.89,EUR,SALARY - 2024-07,SALARY
2024-07-18,ACCT-DE-017,-360123.04,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-18,ACCT-JP-003,-15189552.53,JPY,RENT - 2024-07,RENT
2024-07-18,ACCT-DE-015,-338536.91,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-18,ACCT-GB-033,-306510.97,GBP,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-18,ACCT-US-012,-251340.57,USD,TAX - 2024-07,TAX
2024-07-18,ACCT-IN-025,5802845.65,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-18,ACCT-DE-016,-390754.92,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-18,ACCT-IN-025,-14954248.59,INR,OTHER - 2024-07,OTHER
2024-07-18,ACCT-IN-028,-18900377.35,INR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-18,ACCT-MX-030,-2522576.27,MXN,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-18,ACCT-US-009,82574.35,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-19,ACCT-GB-033,-95484.21,GBP,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-19,ACCT-IN-027,-7918498.16,INR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-19,ACCT-DE-017,-134561.1,EUR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-19,ACCT-US-008,-871297.28,USD,SALARY - 2024-07,SALARY
2024-07-19,ACCT-DE-013,-384003.85,EUR,OTHER - 2024-07,OTHER
2024-07-19,ACCT-IN-025,-16146212.72,INR,SALARY - 2024-07,SALARY
2024-07-19,ACCT-MX-032,-2311035.32,MXN,SALARY - 2024-07,SALARY
2024-07-19,ACCT-BR-021,-1463326.18,BRL,RENT - 2024-07,RENT
2024-07-19,ACCT-US-010,124697.34,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-19,ACCT-US-006,210640.66,USD,INVESTMENT - 2024-07,INVESTMENT
2024-07-19,ACCT-SG-036,-456264.7,SGD,SALARY - 2024-07,SALARY
2024-07-19,ACCT-US-010,-330857.54,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-19,ACCT-BR-021,798709.23,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-19,ACCT-US-012,-333202.45,USD,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-19,ACCT-IN-024,-7662202.6,INR,SALARY - 2024-07,SALARY
2024-07-19,ACCT-IN-025,-7416505.95,INR,RENT - 2024-07,RENT
2024-07-19,ACCT-JP-004,-47750601.83,JPY,RENT - 2024-07,RENT
2024-07-19,ACCT-BR-020,-1015645.87,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-19,ACCT-IN-028,-9620861.5,INR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-19,ACCT-IN-024,13621596.02,INR,INVESTMENT - 2024-07,INVESTMENT
2024-07-19,ACCT-BR-023,-1269526.57,BRL,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-19,ACCT-BR-020,1067735.95,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-19,ACCT-CN-041,76513.35,CNY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-19,ACCT-AU-037,421540.24,AUD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-19,ACCT-DE-016,-611664.83,EUR,SALARY - 2024-07,SALARY
2024-07-19,ACCT-JP-001,-58168785.42,JPY,SALARY - 2024-07,SALARY
2024-07-19,ACCT-BR-021,-1994413.69,BRL,SALARY - 2024-07,SALARY
2024-07-19,ACCT-GB-033,-79483.27,GBP,SALARY - 2024-07,SALARY
2024-07-20,ACCT-GB-033,460593.85,GBP,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-20,ACCT-IN-025,-4480462.55,INR,SALARY - 2024-07,SALARY
2024-07-20,ACCT-CN-041,83324.74,CNY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-20,ACCT-BR-023,-1814540.77,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-20,ACCT-DE-016,-208323.39,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-20,ACCT-US-012,72519.71,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-20,ACCT-BR-023,-1747989.72,BRL,SALARY - 2024-07,SALARY
2024-07-20,ACCT-DE-017,-46909.98,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-20,ACCT-MX-029,-603454.96,MXN,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-20,ACCT-CN-040,-458163.11,CNY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-20,ACCT-MX-032,-3137871.73,MXN,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-20,ACCT-BR-019,-1494864.03,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-20,ACCT-CN-042,-148200.15,CNY,SALARY - 2024-07,SALARY
2024-07-20,ACCT-GB-034,-343558.12,GBP,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-20,ACCT-DE-013,323456.93,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-20,ACCT-US-006,392662.96,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-20,ACCT-IN-027,13866300.13,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-21,ACCT-AU-038,135295.55,AUD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-21,ACCT-DE-015,-295854.78,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-21,ACCT-JP-004,27178108.43,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-21,ACCT-BR-022,240375.07,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-21,ACCT-CN-042,-121373.74,CNY,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-21,ACCT-BR-022,-1532043.72,BRL,RENT - 2024-07,RENT
2024-07-21,ACCT-BR-022,1149360.12,BRL,INVESTMENT - 2024-07,INVESTMENT
2024-07-21,ACCT-MX-029,4952207.03,MXN,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-21,ACCT-JP-004,-17317374.02,JPY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-21,ACCT-DE-014,-224270.04,EUR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-21,ACCT-US-012,-361189.67,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-21,ACCT-JP-001,1445810.88,JPY,INVESTMENT - 2024-07,INVESTMENT
2024-07-21,ACCT-BR-022,-1641499.76,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-21,ACCT-DE-013,361704.73,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-21,ACCT-SG-036,-217455.67,SGD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-21,ACCT-IN-026,-13062351.81,INR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-21,ACCT-JP-001,-93650250.94,JPY,SALARY - 2024-07,SALARY
2024-07-21,ACCT-US-009,284211.35,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-21,ACCT-MX-029,-4138338.37,MXN,SALARY - 2024-07,SALARY
2024-07-21,ACCT-DE-017,-103278.52,EUR,RENT - 2024-07,RENT
2024-07-21,ACCT-US-007,-384116.02,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-21,ACCT-DE-017,301772.45,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-21,ACCT-IN-025,-4784620.18,INR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-21,ACCT-US-007,-106128.5,USD,RENT - 2024-07,RENT
2024-07-21,ACCT-BR-022,-627610.36,BRL,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-22,ACCT-BR-020,217256.87,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-22,ACCT-US-008,-457460.46,USD,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-22,ACCT-AU-038,-437524.4,AUD,SALARY - 2024-07,SALARY
2024-07-22,ACCT-IN-024,8765533.37,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-22,ACCT-SG-036,-307303.41,SGD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-22,ACCT-JP-003,-49888452.76,JPY,SALARY - 2024-07,SALARY
2024-07-22,ACCT-MX-030,-4241414.82,MXN,SALARY - 2024-07,SALARY
2024-07-22,ACCT-US-009,-486300.63,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-22,ACCT-CN-042,-267875.34,CNY,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-22,ACCT-US-012,-222349.8,USD,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-22,ACCT-US-006,-339394.73,USD,RENT - 2024-07,RENT
2024-07-22,ACCT-US-012,-458836.08,USD,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-22,ACCT-JP-003,-96889461.44,JPY,SALARY - 2024-07,SALARY
2024-07-22,ACCT-US-009,-330903.6,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-22,ACCT-US-012,317949.25,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-22,ACCT-IN-024,8662098.53,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-22,ACCT-US-011,-417231.36,USD,OTHER - 2024-07,OTHER
2024-07-22,ACCT-IN-028,10715263.42,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-22,ACCT-US-010,-145622.24,USD,TAX - 2024-07,TAX
2024-07-22,ACCT-GB-033,-79738.25,GBP,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-22,ACCT-DE-013,-112958.65,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-22,ACCT-MX-029,-3168697.54,MXN,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-22,ACCT-DE-014,-354433.92,EUR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-22,ACCT-IN-026,-10288399.8,INR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-22,ACCT-MX-032,-1527076.7,MXN,SALARY - 2024-07,SALARY
2024-07-22,ACCT-MX-031,-2044619.74,MXN,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-22,ACCT-AU-037,-17921.59,AUD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-23,ACCT-BR-022,1194415.59,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-23,ACCT-BR-020,-1923154.96,BRL,TAX - 2024-07,TAX
2024-07-23,ACCT-IN-028,18576830.9,INR,INVESTMENT - 2024-07,INVESTMENT
2024-07-23,ACCT-CN-040,-153951.93,CNY,SALARY - 2024-07,SALARY
2024-07-23,ACCT-BR-020,1400499.78,BRL,INVESTMENT - 2024-07,INVESTMENT
2024-07-23,ACCT-US-008,68246.84,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-23,ACCT-US-012,-716109.63,USD,SALARY - 2024-07,SALARY
2024-07-23,ACCT-IN-028,3732783.83,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-23,ACCT-JP-002,-43490455.4,JPY,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-23,ACCT-BR-020,1354194.31,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-23,ACCT-CN-040,-123464.32,CNY,RENT - 2024-07,RENT
2024-07-23,ACCT-BR-020,1257770.1,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-23,ACCT-MX-029,-394110.75,MXN,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-23,ACCT-DE-016,-522445.63,EUR,SALARY - 2024-07,SALARY
2024-07-23,ACCT-DE-015,106658.33,EUR,INVESTMENT - 2024-07,INVESTMENT
2024-07-23,ACCT-IN-028,13022894.31,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-23,ACCT-GB-033,-215760.08,GBP,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-23,ACCT-BR-021,-1969309.52,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-23,ACCT-US-007,-234452.8,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-23,ACCT-DE-018,93553.54,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-23,ACCT-US-006,299246.55,USD,INVESTMENT - 2024-07,INVESTMENT
2024-07-23,ACCT-SG-036,148332.49,SGD,INVESTMENT - 2024-07,INVESTMENT
2024-07-23,ACCT-JP-003,-59520933.65,JPY,SALARY - 2024-07,SALARY
2024-07-23,ACCT-DE-014,64363.79,EUR,INVESTMENT - 2024-07,INVESTMENT
2024-07-23,ACCT-US-012,-298552.43,USD,RENT - 2024-07,RENT
2024-07-23,ACCT-DE-013,348716.26,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-BR-020,-1312662.03,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-24,ACCT-BR-021,1374668.86,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-JP-005,-21187705.49,JPY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-24,ACCT-DE-013,155456.72,EUR,INVESTMENT - 2024-07,INVESTMENT
2024-07-24,ACCT-BR-023,1064324.06,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-US-006,298582.39,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-BR-023,504334.5,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-CN-041,-486435.05,CNY,TAX - 2024-07,TAX
2024-07-24,ACCT-US-010,117767.81,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-DE-015,-202961.72,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-24,ACCT-BR-020,1511188.65,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-DE-017,143563.86,EUR,INVESTMENT - 2024-07,INVESTMENT
2024-07-24,ACCT-JP-005,33312837.28,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-US-011,-291815.69,USD,RENT - 2024-07,RENT
2024-07-24,ACCT-IN-024,8813740.4,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-MX-030,1278155.19,MXN,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-DE-016,-180347.32,EUR,RENT - 2024-07,RENT
2024-07-24,ACCT-JP-001,28144527.54,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-BR-022,1296083.99,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-AU-039,-201251.31,AUD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-24,ACCT-US-006,-312841.4,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-24,ACCT-GB-034,96617.13,GBP,INVESTMENT - 2024-07,INVESTMENT
2024-07-24,ACCT-CN-042,350822.37,CNY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-24,ACCT-MX-030,-2118500.84,MXN,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-24,ACCT-AU-038,-496153.22,AUD,SALARY - 2024-07,SALARY
2024-07-24,ACCT-DE-013,-276664.9,EUR,SALARY - 2024-07,SALARY
2024-07-24,ACCT-US-007,-32562.13,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-25,ACCT-DE-016,-295661.41,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-25,ACCT-IN-025,876879.38,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-SG-035,-194820.23,SGD,RENT - 2024-07,RENT
2024-07-25,ACCT-JP-002,15586259.17,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-JP-005,-38523430.34,JPY,RENT - 2024-07,RENT
2024-07-25,ACCT-IN-028,-1709928.48,INR,TAX - 2024-07,TAX
2024-07-25,ACCT-DE-018,-119596.79,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-25,ACCT-US-012,-468627.3,USD,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-25,ACCT-SG-035,-258322.65,SGD,SALARY - 2024-07,SALARY
2024-07-25,ACCT-IN-027,1262753.79,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-IN-025,-2643647.06,INR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-25,ACCT-US-006,-419789.0,USD,SALARY - 2024-07,SALARY
2024-07-25,ACCT-JP-002,-49231776.96,JPY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-25,ACCT-IN-027,-18287465.87,INR,SALARY - 2024-07,SALARY
2024-07-25,ACCT-JP-003,18812208.41,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-IN-027,-10474027.47,INR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-25,ACCT-MX-030,-1907464.94,MXN,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-25,ACCT-GB-033,289141.53,GBP,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-US-007,-385118.69,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-25,ACCT-SG-035,-46871.66,SGD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-25,ACCT-MX-030,3248602.86,MXN,INVESTMENT - 2024-07,INVESTMENT
2024-07-25,ACCT-DE-014,-232763.7,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-25,ACCT-BR-023,1528899.87,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-US-007,312838.39,USD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-IN-025,2528165.54,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-DE-014,258781.1,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-CN-040,414343.33,CNY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-JP-003,16513519.31,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-25,ACCT-IN-025,-5106514.16,INR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-IN-027,-7548265.37,INR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-GB-033,-328043.85,GBP,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-US-006,-89094.32,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-BR-023,-1161323.42,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-CN-042,-266868.39,CNY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-GB-033,-273795.01,GBP,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-US-006,-134044.54,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-BR-022,-561565.66,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-SG-036,-433470.92,SGD,OTHER - 2024-07,OTHER
2024-07-26,ACCT-DE-017,339616.07,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-26,ACCT-US-008,-69665.53,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-GB-034,-47818.82,GBP,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-26,ACCT-MX-031,1363938.52,MXN,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-26,ACCT-CN-040,210973.28,CNY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-26,ACCT-SG-036,219393.54,SGD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-26,ACCT-IN-027,-18945951.85,INR,SALARY - 2024-07,SALARY
2024-07-26,ACCT-US-012,-803623.47,USD,SALARY - 2024-07,SALARY
2024-07-26,ACCT-US-012,-153392.46,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-IN-026,-15288573.73,INR,OTHER - 2024-07,OTHER
2024-07-26,ACCT-JP-001,-64423666.03,JPY,SALARY - 2024-07,SALARY
2024-07-26,ACCT-GB-034,-42618.5,GBP,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-BR-019,1365073.59,BRL,INVESTMENT - 2024-07,INVESTMENT
2024-07-26,ACCT-BR-023,-241039.73,BRL,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-26,ACCT-AU-039,399412.68,AUD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-26,ACCT-IN-028,4895282.67,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-26,ACCT-IN-028,-10060770.92,INR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-26,ACCT-JP-002,-38467535.06,JPY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-BR-022,193801.12,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-26,ACCT-GB-033,385522.4,GBP,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-26,ACCT-US-006,-204486.84,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-GB-034,300514.83,GBP,INVESTMENT - 2024-07,INVESTMENT
2024-07-26,ACCT-JP-004,-20695644.31,JPY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-26,ACCT-IN-028,7655663.7,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-26,ACCT-BR-021,-238629.25,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-27,ACCT-BR-019,-1179892.05,BRL,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-27,ACCT-JP-005,-23514681.75,JPY,RENT - 2024-07,RENT
2024-07-27,ACCT-IN-024,-18521964.27,INR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-27,ACCT-US-008,-20370.27,USD,RENT - 2024-07,RENT
2024-07-27,ACCT-JP-005,-12905454.46,JPY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-27,ACCT-DE-016,359458.91,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-27,ACCT-JP-002,22891835.78,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-27,ACCT-DE-015,-89125.64,EUR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-27,ACCT-CN-041,-467096.4,CNY,SALARY - 2024-07,SALARY
2024-07-27,ACCT-AU-037,-263868.06,AUD,SALARY - 2024-07,SALARY
2024-07-27,ACCT-US-012,14158.15,USD,INVESTMENT - 2024-07,INVESTMENT
2024-07-27,ACCT-MX-029,-3861085.96,MXN,RENT - 2024-07,RENT
2024-07-27,ACCT-AU-037,398858.06,AUD,INVESTMENT - 2024-07,INVESTMENT
2024-07-27,ACCT-SG-036,-131601.78,SGD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-27,ACCT-DE-017,-290039.09,EUR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-27,ACCT-DE-014,359646.53,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-27,ACCT-US-008,-150463.03,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-27,ACCT-AU-037,-33328.97,AUD,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-27,ACCT-BR-019,-115605.45,BRL,OTHER - 2024-07,OTHER
2024-07-27,ACCT-IN-028,-16908236.5,INR,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-27,ACCT-US-011,-398717.29,USD,SALARY - 2024-07,SALARY
2024-07-27,ACCT-AU-037,359341.08,AUD,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-27,ACCT-JP-002,27576941.45,JPY,INVESTMENT - 2024-07,INVESTMENT
2024-07-27,ACCT-DE-015,292460.98,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-27,ACCT-JP-005,8675721.54,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-27,ACCT-US-008,-368830.66,USD,SALARY - 2024-07,SALARY
2024-07-27,ACCT-DE-013,377038.86,EUR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-27,ACCT-SG-036,-377095.31,SGD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-27,ACCT-US-008,-51003.68,USD,OTHER - 2024-07,OTHER
2024-07-28,ACCT-CN-042,-461438.06,CNY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-28,ACCT-GB-034,-161906.79,GBP,RENT - 2024-07,RENT
2024-07-28,ACCT-US-010,-221961.39,USD,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-28,ACCT-MX-032,-3121409.54,MXN,SALARY - 2024-07,SALARY
2024-07-28,ACCT-BR-021,225771.02,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-28,ACCT-IN-028,14017840.34,INR,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-28,ACCT-IN-025,-504783.16,INR,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-28,ACCT-CN-042,-493309.31,CNY,AP_PAYMENT - 2024-07,AP_PAYMENT
2024-07-28,ACCT-JP-001,39435877.61,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-28,ACCT-CN-042,-210555.05,CNY,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-28,ACCT-BR-021,726990.29,BRL,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-28,ACCT-BR-023,-1080539.9,BRL,INTERCOMPANY - 2024-07,INTERCOMPANY
2024-07-28,ACCT-IN-028,-9951703.79,INR,SALARY - 2024-07,SALARY
2024-07-28,ACCT-GB-034,113207.19,GBP,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-28,ACCT-GB-033,464163.73,GBP,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-28,ACCT-JP-001,39658311.07,JPY,AR_RECEIPT - 2024-07,AR_RECEIPT
2024-07-28,ACCT-DE-013,-337682.83,EUR,INTERCOMPANY - 2024-07,INTERCOMPANY
